datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_1_t+135_pred,generator_1_t+150_pred,generator_1_t+165_pred,generator_1_t+180_pred,generator_1_t+195_pred,generator_1_t+210_pred,generator_1_t+225_pred,generator_1_t+240_pred,generator_1_t+255_pred,generator_1_t+270_pred,generator_1_t+285_pred,generator_1_t+300_pred,generator_1_t+315_pred,generator_1_t+330_pred,generator_1_t+345_pred,generator_1_t+360_pred,generator_1_t+375_pred,generator_1_t+390_pred,generator_1_t+405_pred,generator_1_t+420_pred,generator_1_t+435_pred,generator_1_t+450_pred,generator_1_t+465_pred,generator_1_t+480_pred,generator_1_t+495_pred,generator_1_t+510_pred,generator_1_t+525_pred,generator_1_t+540_pred,generator_1_t+555_pred,generator_1_t+570_pred,generator_1_t+585_pred,generator_1_t+600_pred,generator_1_t+615_pred,generator_1_t+630_pred,generator_1_t+645_pred,generator_1_t+660_pred,generator_1_t+675_pred,generator_1_t+690_pred,generator_1_t+705_pred,generator_1_t+720_pred,generator_1_t+735_pred,generator_1_t+750_pred,generator_1_t+765_pred,generator_1_t+780_pred,generator_1_t+795_pred,generator_1_t+810_pred,generator_1_t+825_pred,generator_1_t+840_pred,generator_1_t+855_pred,generator_1_t+870_pred,generator_1_t+885_pred,generator_1_t+900_pred,generator_1_t+915_pred,generator_1_t+930_pred,generator_1_t+945_pred,generator_1_t+960_pred,generator_1_t+975_pred,generator_1_t+990_pred,generator_1_t+1005_pred,generator_1_t+1020_pred,generator_1_t+1035_pred,generator_1_t+1050_pred,generator_1_t+1065_pred,generator_1_t+1080_pred,generator_1_t+1095_pred,generator_1_t+1110_pred,generator_1_t+1125_pred,generator_1_t+1140_pred,generator_1_t+1155_pred,generator_1_t+1170_pred,generator_1_t+1185_pred,generator_1_t+1200_pred,generator_1_t+1215_pred,generator_1_t+1230_pred,generator_1_t+1245_pred,generator_1_t+1260_pred,generator_1_t+1275_pred,generator_1_t+1290_pred,generator_1_t+1305_pred,generator_1_t+1320_pred,generator_1_t+1335_pred,generator_1_t+1350_pred,generator_1_t+1365_pred,generator_1_t+1380_pred,generator_1_t+1395_pred,generator_1_t+1410_pred,generator_1_t+1425_pred,generator_1_t+1440_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred,generator_all_t+135_pred,generator_all_t+150_pred,generator_all_t+165_pred,generator_all_t+180_pred,generator_all_t+195_pred,generator_all_t+210_pred,generator_all_t+225_pred,generator_all_t+240_pred,generator_all_t+255_pred,generator_all_t+270_pred,generator_all_t+285_pred,generator_all_t+300_pred,generator_all_t+315_pred,generator_all_t+330_pred,generator_all_t+345_pred,generator_all_t+360_pred,generator_all_t+375_pred,generator_all_t+390_pred,generator_all_t+405_pred,generator_all_t+420_pred,generator_all_t+435_pred,generator_all_t+450_pred,generator_all_t+465_pred,generator_all_t+480_pred,generator_all_t+495_pred,generator_all_t+510_pred,generator_all_t+525_pred,generator_all_t+540_pred,generator_all_t+555_pred,generator_all_t+570_pred,generator_all_t+585_pred,generator_all_t+600_pred,generator_all_t+615_pred,generator_all_t+630_pred,generator_all_t+645_pred,generator_all_t+660_pred,generator_all_t+675_pred,generator_all_t+690_pred,generator_all_t+705_pred,generator_all_t+720_pred,generator_all_t+735_pred,generator_all_t+750_pred,generator_all_t+765_pred,generator_all_t+780_pred,generator_all_t+795_pred,generator_all_t+810_pred,generator_all_t+825_pred,generator_all_t+840_pred,generator_all_t+855_pred,generator_all_t+870_pred,generator_all_t+885_pred,generator_all_t+900_pred,generator_all_t+915_pred,generator_all_t+930_pred,generator_all_t+945_pred,generator_all_t+960_pred,generator_all_t+975_pred,generator_all_t+990_pred,generator_all_t+1005_pred,generator_all_t+1020_pred,generator_all_t+1035_pred,generator_all_t+1050_pred,generator_all_t+1065_pred,generator_all_t+1080_pred,generator_all_t+1095_pred,generator_all_t+1110_pred,generator_all_t+1125_pred,generator_all_t+1140_pred,generator_all_t+1155_pred,generator_all_t+1170_pred,generator_all_t+1185_pred,generator_all_t+1200_pred,generator_all_t+1215_pred,generator_all_t+1230_pred,generator_all_t+1245_pred,generator_all_t+1260_pred,generator_all_t+1275_pred,generator_all_t+1290_pred,generator_all_t+1305_pred,generator_all_t+1320_pred,generator_all_t+1335_pred,generator_all_t+1350_pred,generator_all_t+1365_pred,generator_all_t+1380_pred,generator_all_t+1395_pred,generator_all_t+1410_pred,generator_all_t+1425_pred,generator_all_t+1440_pred
2025-05-02 14:30:00,108.260003,108.697686,108.069419,104.612480,104.783125,104.034213,103.943636,103.934970,101.845659,102.026561,102.713081,105.993274,109.858690,109.464571,105.091834,105.802877,104.962772,105.688725,105.416212,104.588104,104.550831,104.406445,102.714344,101.884083,105.546067,101.319169,100.849382,100.270526,100.907392,101.002547,100.705095,100.459930,101.251175,101.293069,100.096631,100.360275,98.059464,101.354505,101.054371,101.415347,101.322103,102.118810,101.373000,101.121202,102.434990,101.767738,101.163592,101.491401,102.902267,103.074392,103.609863,102.549378,103.577308,103.885254,103.992154,103.017026,101.976451,101.951435,102.695261,101.652448,102.649795,104.225725,101.808117,102.733015,103.146334,106.537621,106.730733,103.108748,104.858701,103.271661,103.834327,103.434065,102.696612,103.369181,103.454317,102.813233,103.514449,104.234716,103.904438,103.919188,102.435964,101.726456,100.566397,100.260026,101.412419,100.858321,99.887452,100.410963,100.469851,100.420450,101.005457,101.699352,102.748989,103.369824,103.428435,103.877142,308.269962,313.187123,320.108035,319.122615,319.066628,313.220788,313.506293,310.784310,312.457713,313.433856,314.635368,317.593963,316.306373,316.590527,314.014475,314.872507,311.429132,312.707027,310.361808,312.637095,313.945640,309.606100,305.515787,307.102683,301.846156,303.827102,302.065903,302.605427,301.165387,300.115685,299.047828,301.181443,300.460913,298.841819,301.875300,299.221418,300.944174,301.127509,300.359534,301.039121,298.533337,302.505225,301.594520,302.545801,308.237247,309.192123,305.389815,303.859287,323.308278,318.525873,317.029615,314.363819,315.201344,314.544354,307.645020,312.392921,312.874971,313.486909,313.766255,314.693954,315.082084,321.213354,317.678513,322.022209,323.841699,324.690615,326.466591,326.237760,324.159660,322.484235,321.292062,328.851726,330.685975,331.109643,331.965534,332.919017,330.988785,328.422616,323.953161,324.648721,324.819483,319.371136,320.244016,316.475983,321.678085,320.641410,317.200170,314.539384,313.598476,315.905611,319.066807,320.972085,323.576491,322.197800,321.202410,324.675393
2025-05-02 14:45:00,107.119181,107.065351,103.550390,103.561437,103.071594,102.920371,103.214196,102.492137,101.226563,101.955167,105.168866,109.173791,108.890761,104.368191,105.003833,104.476372,105.006135,105.090642,104.756048,104.562988,104.512771,102.806838,101.969117,102.896115,100.876324,100.304611,99.456275,101.011042,100.526746,99.832185,99.359912,100.374339,99.702552,99.647782,99.813163,98.290239,101.224455,100.650890,101.824147,100.624565,101.765115,101.240458,100.902498,102.222365,101.097824,100.657349,101.475819,101.418134,103.591849,104.596939,103.567951,103.951824,103.910622,104.544017,103.252270,101.918929,102.323232,102.777473,102.118433,102.517069,103.955860,101.834469,102.538471,102.886252,106.427126,107.004549,103.437875,104.379388,104.162817,104.569680,104.213298,103.221145,103.648658,103.832031,103.180964,103.796726,103.813515,103.613798,104.265775,102.513376,102.039808,101.200055,100.207515,101.762629,101.400547,100.801947,100.329560,100.703427,100.519135,101.359983,102.417477,102.756598,103.173699,103.318932,104.430878,102.978662,310.338022,313.968546,318.804577,320.248157,316.881251,315.021728,313.198486,311.935437,313.730116,316.816662,318.410584,319.594351,316.757091,315.028802,315.186590,314.448211,314.559380,313.779717,310.626269,312.721223,311.886699,306.932601,306.103988,305.501970,300.685150,300.325126,305.095786,303.978553,301.890195,301.611933,303.190484,304.291937,303.176782,301.143697,302.505104,301.294903,304.233683,304.595579,305.079998,304.678381,304.132792,306.849904,306.195494,311.252500,313.903568,308.659468,308.737189,306.412382,323.194830,317.518559,316.987338,315.984602,316.798294,310.887027,310.684841,314.634561,312.025112,314.935049,312.419264,315.802121,317.978849,322.281781,320.703331,323.071919,325.925016,324.679044,325.022291,327.223732,324.085457,324.700656,329.220302,334.436757,338.231042,335.356149,333.257221,334.805551,331.240954,321.921002,328.213885,327.176162,325.285136,323.055674,323.537710,322.598401,320.862491,320.321951,319.709690,315.747433,316.623593,316.673467,319.276073,327.844843,325.607645,324.630193,327.757201,326.266632
2025-05-02 15:00:00,106.055852,105.153566,102.597832,101.973674,101.976493,102.184256,101.714351,101.675586,100.931637,103.950622,107.857247,107.633583,103.216139,103.778946,103.278364,103.963249,103.839603,103.534743,103.367513,103.119793,101.457229,100.491541,101.402177,98.560324,99.672711,98.901197,100.320321,100.604990,99.273499,98.838240,100.247269,99.323438,98.734223,99.597907,97.811546,101.325156,100.831298,101.292902,101.063493,101.499379,100.807186,101.068674,101.553234,100.861033,101.258630,100.244794,101.219812,100.052569,103.219180,102.645336,103.085560,102.798876,103.076013,102.440499,100.531577,100.601216,101.513313,100.660554,101.440092,102.618265,100.349188,101.293832,101.349968,104.803496,105.451646,102.625460,103.254726,102.208878,103.832003,102.700771,101.896750,103.018198,102.657334,102.016447,102.936465,102.894157,102.391594,103.141062,101.922078,100.837357,100.340997,99.299429,100.389122,100.635543,99.436659,99.733618,99.575329,99.271027,99.978265,101.935184,102.222032,101.830323,102.074427,103.056502,102.643298,102.331782,314.108407,314.886741,314.514679,315.200292,315.273310,314.654052,312.742680,313.683030,316.103041,319.758061,320.276280,319.727537,315.867422,314.378351,314.942489,316.988669,315.728251,314.551694,315.308073,315.447714,307.599248,307.791835,305.082193,303.337532,297.806486,297.710018,296.588125,298.913714,300.430441,304.020191,305.618628,306.057861,306.082869,303.845291,304.696146,303.773150,306.925248,307.899662,304.938396,307.623073,306.488058,308.654875,314.131435,316.626708,313.035718,311.947907,311.067751,305.881679,320.623121,314.665861,318.709473,319.097876,316.008229,315.321548,312.964989,316.329248,314.471116,315.978241,315.620608,317.342426,321.847524,328.076412,322.501804,325.261582,327.505397,323.756336,328.895121,328.873370,326.748498,332.257100,335.490220,337.722597,340.853228,336.457326,335.891323,332.278408,325.903666,323.807322,328.420215,326.025776,327.527952,325.538140,327.677678,321.059817,319.451776,323.112380,323.812189,318.616439,318.156865,320.306607,324.168461,330.031967,328.314644,330.584924,333.705003,331.882627
2025-05-02 15:15:00,111.214764,111.543390,106.813496,106.689954,107.166521,106.596739,106.942281,107.151592,108.421547,111.723114,111.492689,107.031324,107.751645,107.031366,107.944854,107.608632,106.815331,106.569452,106.332796,104.338610,103.820388,104.558842,101.754233,101.042783,101.634706,102.748389,102.887068,102.386927,101.344956,102.616111,102.081662,101.375600,101.251713,100.043650,102.364901,102.860143,103.403889,102.485289,103.688063,102.279881,102.780037,103.632466,101.946016,102.522199,103.084878,103.595488,103.673051,104.551633,104.100746,104.855254,104.692534,104.921665,104.093412,102.502119,102.177139,103.506926,102.473032,103.617512,105.157378,102.528162,103.089871,103.770900,107.005881,107.631667,104.926802,105.367270,104.532581,105.217260,105.358086,103.838083,104.677599,105.338852,103.961195,104.648383,105.139672,104.595432,104.878992,103.977157,102.887568,101.863494,101.187527,102.167985,101.619999,101.532770,101.216437,101.859273,101.008828,101.807574,103.362331,104.382992,105.050034,103.930942,105.298950,104.727907,105.767869,107.492621,327.364872,330.173696,331.760246,328.912644,328.129183,324.833922,323.001324,321.792285,326.456630,327.835430,327.480006,326.920994,324.029640,321.002606,322.687919,322.813780,320.117292,321.455355,320.071481,316.311717,314.502411,313.932386,310.450702,310.460606,303.371463,304.714773,301.734285,305.095530,307.674734,310.012581,312.289374,310.911598,309.464780,307.275238,309.032509,310.125798,310.387100,308.606123,307.527231,310.632817,308.467394,316.551782,316.399474,313.403666,312.144202,312.592901,310.912137,308.740361,319.693063,316.920601,318.031075,317.073248,319.306391,319.020907,314.139620,318.647794,315.665250,320.671501,320.088608,321.123659,325.300175,327.724336,327.148658,330.364089,327.518478,327.896714,325.940328,330.526620,330.438785,335.791274,337.968879,342.267457,338.189379,337.683726,334.322148,329.764974,330.496196,322.966858,325.622380,325.128566,325.990545,324.929205,321.395442,312.539380,322.350910,323.999033,323.941170,319.958003,318.589020,324.720581,326.433225,327.775198,328.971992,329.899681,334.378923,329.969729
2025-05-02 15:30:00,107.188794,106.795871,103.623215,103.961473,103.669942,103.997547,104.438706,104.634306,109.730648,109.379602,105.171138,105.891640,105.428192,106.040781,106.213571,105.873163,105.561765,105.386492,103.711161,102.720445,103.704055,100.763138,100.185619,99.594900,101.147950,101.061426,100.199663,99.985157,100.908131,100.186286,99.780581,99.993902,97.952544,102.197865,101.521979,102.853215,102.182044,102.850925,102.009546,101.211529,102.984737,101.056209,101.239630,101.234073,102.125659,102.095445,103.995750,103.042573,104.225376,104.251421,104.481809,103.805362,101.989317,101.921548,102.544568,102.235401,103.103198,104.293697,101.787454,102.241934,102.519789,106.276025,106.397242,103.580687,105.101607,103.919452,104.743350,104.220638,103.680164,103.919342,104.562670,103.753007,103.967795,104.140732,103.993287,104.406335,102.703095,102.397810,101.373679,100.043355,101.900414,101.543794,100.260329,101.214418,100.834322,100.964169,100.693461,102.075425,103.263303,104.050158,103.627686,103.817707,103.402944,103.914900,106.226359,103.786395,324.448624,325.549647,321.311856,320.533900,321.775093,321.536852,319.964449,319.112461,323.334419,323.427210,320.490700,320.910210,318.914308,318.129023,318.557865,319.014145,317.680900,317.799862,313.121757,311.659296,310.386326,309.449104,306.217551,306.970541,301.467947,302.765627,301.018490,305.249010,306.178771,308.511591,308.110259,306.257869,306.269629,305.657525,306.897263,309.089766,306.753024,309.483090,311.500006,309.815732,314.829130,318.297825,315.767440,314.346809,314.254956,310.650260,311.897580,307.589946,320.795940,318.860789,315.006454,318.405165,318.366632,315.942618,315.371875,314.308855,314.595023,320.228738,322.622443,325.326329,327.260765,331.021743,327.866422,327.634706,330.135701,328.502245,327.193830,336.742321,335.562586,340.273384,341.823716,340.439536,341.294114,337.096835,329.684743,331.523766,330.845839,321.461716,327.271122,327.104084,328.205049,325.966838,320.502895,317.786745,322.655555,325.486638,323.496020,321.259816,321.258686,324.931709,324.519260,331.610956,331.493738,333.733089,331.693080,327.096051
2025-05-02 15:45:00,106.103585,106.169822,103.296656,102.932873,103.472009,103.835636,104.253556,107.848060,108.883495,104.342082,104.994427,104.537065,105.270295,105.389584,105.059222,104.925798,104.551014,102.723820,101.812598,102.603044,99.811733,99.256222,98.575018,99.033747,100.424805,99.658498,98.870065,100.087137,99.185479,98.690163,99.495057,97.316371,100.357480,101.073496,101.643655,101.584833,102.150038,101.532717,101.094884,101.364146,100.942265,100.492002,100.538314,101.136548,101.455522,102.673643,102.442201,102.351422,103.187986,103.397773,102.479780,101.062731,101.096944,101.950070,100.836152,102.184862,103.539110,101.181899,101.748200,101.516240,105.256841,105.762245,102.605092,103.695430,103.056734,104.136114,103.059918,102.766854,103.868225,103.250615,102.979956,103.872324,103.156541,102.830920,103.659247,102.275911,101.522372,100.484156,100.182135,100.678331,100.817167,100.372267,100.090467,101.326967,100.537360,100.738938,101.721098,102.428179,102.858428,103.425510,103.698869,102.364191,103.057935,105.375567,103.586299,102.794500,323.506859,323.851245,323.066815,323.709053,323.722035,323.226752,321.111058,321.227254,323.816763,322.643913,322.273946,320.657827,320.516742,319.016351,318.042533,321.213451,317.520799,314.447612,313.937909,312.203933,309.580850,309.626597,309.359126,309.415776,301.051401,304.908891,304.241381,307.440693,309.577527,309.550906,307.956892,305.865610,307.176874,306.267043,307.430803,306.596822,306.542298,306.751154,307.228280,312.367669,312.054778,312.753459,309.947686,312.016169,308.956644,307.175736,305.058618,306.757880,321.491634,314.724379,317.885135,318.994639,318.297505,317.055067,312.656899,317.910794,318.489374,322.781484,325.672814,325.018169,328.011103,331.158006,324.543555,329.027992,330.167698,329.651840,334.633522,340.596397,339.251611,340.874124,338.678815,338.477992,332.522925,329.438482,329.013991,329.508038,327.930908,321.680086,328.750954,329.380284,326.329693,322.944438,320.809796,315.915729,322.364222,323.392471,323.568874,324.693922,322.048089,322.618446,326.724020,333.071973,332.137975,328.903511,326.496807,327.952458
2025-05-02 16:00:00,104.302931,104.430558,102.614494,102.983231,103.525279,103.945905,107.756499,107.449591,104.718161,105.248789,104.763244,105.582947,105.187668,104.873084,104.672833,104.615019,103.036455,102.049714,103.001679,100.091283,99.802508,99.502093,100.111290,99.561234,98.921938,98.472697,99.685717,99.292132,98.343774,98.732234,97.448721,100.193827,100.309092,101.598703,100.971834,102.105762,101.258405,100.878300,102.458743,100.599101,100.887027,101.194051,100.569235,101.316260,103.014557,102.204176,102.617255,102.274505,103.560842,103.044553,101.755273,102.153373,103.010640,102.211527,102.373208,105.038869,102.019344,102.546563,102.694483,105.796077,106.168208,103.491005,104.240661,103.594472,104.929800,104.375980,103.176074,104.472222,104.699710,103.482945,104.598692,105.209245,104.265098,105.070251,103.475051,102.977147,101.486722,101.060785,102.419473,101.336969,100.965457,101.098512,101.427931,101.691721,101.418994,102.674616,102.846258,103.488302,103.175060,104.660785,104.239396,103.918560,106.088525,104.142049,104.434725,102.952480,320.023062,320.635429,320.627940,319.443983,319.235179,317.029518,316.233966,313.683755,317.948137,318.286300,316.993804,317.975623,316.294874,315.526929,315.678444,318.286658,313.449625,312.474859,310.737340,309.488320,308.931982,307.697481,309.955967,309.147296,305.191558,309.921728,307.317798,310.733936,310.600016,310.821011,309.041248,309.483742,311.141179,311.238650,309.605337,310.375345,308.214568,307.838754,315.573184,315.037632,312.015584,313.660886,309.192271,309.227231,310.041295,305.542781,308.161840,310.986603,311.937979,312.735227,315.878521,313.833865,315.285897,314.062508,312.730443,315.982764,317.668023,324.113112,322.297548,323.063871,326.031686,325.844978,323.371605,326.515183,325.824401,328.649656,330.427532,340.653184,336.733256,337.713600,337.734324,334.215097,327.672171,329.175954,328.269102,328.000248,325.721095,321.064208,321.029980,317.486575,313.744399,315.745350,315.547856,310.951603,319.398592,317.954145,322.677674,321.400397,319.925216,323.252560,323.645055,329.881993,325.003216,322.629564,322.806117,321.304469
2025-05-02 16:15:00,100.123355,99.828128,98.972780,99.508286,100.064113,103.708743,103.417584,99.586826,101.942579,101.443087,102.200573,101.839193,101.749734,101.678691,101.643270,100.132429,99.457904,100.130623,97.258973,97.001483,96.828277,97.344379,96.888827,96.241212,95.418196,96.731654,95.850017,95.541107,95.572188,94.015972,97.466988,97.242115,98.093484,98.523738,98.876019,98.603110,98.623473,99.412413,98.051120,98.071925,98.357732,98.623085,97.810647,99.594200,99.494478,99.864944,100.024124,99.423639,101.322529,100.031016,100.613882,101.757140,100.529567,101.581577,102.878491,101.413239,101.101501,101.097432,104.554330,104.659197,101.594447,102.878039,102.396627,103.277278,102.966800,102.594048,102.825155,103.058199,102.643785,102.429240,103.108076,103.699659,103.727986,102.320464,101.584067,100.628810,98.533651,100.600900,100.364686,99.689606,99.684190,100.350010,100.169174,100.230012,101.706621,102.515207,102.071873,102.315601,102.771670,102.565057,103.307095,104.333687,103.262044,103.638691,103.068146,100.910720,311.954251,309.409218,307.553567,308.757106,309.666080,312.736343,312.413770,308.285789,313.415688,313.623262,313.571393,313.556095,311.762960,313.215117,312.162230,311.173634,310.575208,309.062955,306.885084,304.934829,306.678145,306.623953,306.710272,307.010702,305.896189,309.155938,307.146643,306.956790,306.734372,307.837930,307.528392,308.295362,308.325717,305.968123,306.507786,307.843678,304.657028,310.976484,312.888478,308.594064,308.724707,310.847802,306.911674,305.871165,303.327011,304.475853,306.214456,305.157176,313.285768,313.513982,315.711587,314.356615,311.883704,313.502923,313.514505,318.796740,322.093931,320.553851,321.950637,323.646585,320.196701,324.407921,322.957866,324.794402,330.705679,330.646443,331.608255,337.611071,333.492620,334.043531,332.928748,326.760409,327.191687,326.753439,326.008203,322.619113,322.552616,324.455128,319.295759,315.905692,317.536354,315.235153,315.932038,313.498356,319.600683,322.737203,323.429288,319.090222,319.815861,323.333251,325.232388,328.050798,321.482247,324.313042,314.693922,315.303487
2025-05-02 16:30:00,100.395568,100.584512,99.825325,100.357667,104.202082,103.881732,100.188199,100.141060,101.893733,102.464398,102.007184,101.693037,101.592989,101.481825,99.954535,99.136439,99.907113,96.996433,96.639232,96.450473,97.180224,96.672668,96.166931,95.663776,97.354178,96.578002,95.627853,96.339992,94.315190,97.535795,97.870913,98.597456,98.402767,99.827870,98.840058,99.158482,100.124864,98.758625,98.792009,98.685094,98.957865,99.050585,99.749406,99.518507,101.015299,100.484310,100.733523,98.965919,100.140505,100.721388,101.835472,101.311085,101.510347,103.016527,100.598661,102.220547,101.408957,104.575621,104.879895,101.880208,102.923701,102.768658,103.907396,103.051564,102.795367,103.657268,103.699202,102.673670,103.359004,103.009487,103.330961,104.317308,102.290527,101.852044,101.407216,100.503164,100.712901,101.324005,100.347224,100.353441,100.997194,101.375667,101.218198,102.541369,102.837072,103.673222,103.013269,103.672877,103.233138,104.092894,106.102844,103.471340,103.765230,103.665556,101.864598,102.012725,306.777971,304.880369,303.697499,303.964140,308.106221,312.923213,314.033467,310.208764,311.631676,314.187970,311.757847,312.814224,310.729798,309.971295,307.388513,309.668709,308.776848,305.131230,305.092799,304.616533,303.861011,304.613990,305.120418,307.528074,306.373135,310.639571,308.986787,305.623317,304.208152,306.294068,306.586928,307.169225,304.865617,304.964978,306.908946,305.225346,309.576521,311.223241,309.490463,310.404070,308.675532,307.508918,304.028871,300.471044,301.953679,303.829643,300.816206,303.734262,312.347800,310.105978,314.534975,313.715866,313.667059,315.497967,315.503046,321.624616,320.791448,322.989463,320.907952,319.110601,319.076342,321.845598,317.684826,325.945138,330.351831,331.418109,330.553641,332.918231,330.092242,328.146592,325.260150,327.576507,325.590190,322.211631,322.752186,321.178377,323.396410,319.775825,316.475368,315.856600,316.714563,314.264947,314.591339,313.178905,319.484572,320.065492,320.440086,320.273114,321.557437,323.692001,320.691814,323.017934,322.843420,320.436390,312.476130,315.663433
2025-05-02 16:45:00,98.775321,99.094171,99.461581,102.966528,102.775814,99.255240,99.167266,99.016683,101.443720,101.193836,101.099803,101.050292,101.008948,99.370751,98.802655,99.456352,96.588255,96.268825,96.106835,96.819181,96.273536,95.660215,95.212292,96.075334,95.973119,95.106087,95.228866,93.893813,96.407995,96.493155,97.765944,97.220250,98.155755,98.414086,98.173639,99.270836,97.981453,98.109705,98.106726,97.950948,98.200067,99.395473,98.479350,99.180711,99.900991,99.808741,98.736483,96.384177,100.272464,101.122277,100.627398,101.552177,102.161649,99.834233,100.784375,101.380572,104.156587,104.325897,101.325923,102.068049,102.187421,102.911627,102.801576,101.841080,103.102967,103.207875,102.834718,102.960524,103.318118,102.724924,103.645211,102.568366,101.317711,100.780869,99.760606,100.997844,100.053511,99.756404,100.086075,99.874294,99.902288,100.849831,102.062634,102.217804,102.451610,102.987805,102.904778,102.846240,102.775621,105.298811,103.791600,102.973796,103.281652,101.553494,101.941376,100.883456,309.043165,309.616425,309.745897,311.582331,311.566528,313.195832,312.564378,310.889325,313.755561,317.053830,315.703186,316.333551,311.613166,309.135917,308.626308,309.606066,306.724207,305.530134,306.202767,306.021442,303.199436,306.450774,307.284792,309.794565,309.478228,310.050007,305.644685,303.665209,306.545146,305.621664,307.630346,305.692708,305.160334,307.350060,306.533939,309.712741,310.465865,308.031196,306.937657,309.382634,304.820503,305.394646,301.087699,300.431068,302.716707,300.479815,302.544752,303.830037,313.540123,311.759682,313.661372,316.413937,315.275668,316.325417,317.736871,319.507611,319.482870,322.143339,319.869289,319.365152,319.269510,321.025971,325.843552,330.228369,331.286401,332.835819,331.374148,334.232343,328.684412,323.817547,325.410499,326.747149,326.061978,322.869879,321.676220,324.260297,319.402983,316.967152,316.955122,315.351324,318.879212,314.953191,316.278279,317.051706,320.689339,319.871233,324.857358,325.020459,325.563873,322.682438,320.672851,324.967686,319.778542,318.403267,315.075466,319.011505
2025-05-02 17:00:00,104.546127,104.106969,106.720755,106.412426,102.792787,102.810110,102.593445,102.200960,104.153034,103.793169,103.773408,103.667242,102.216849,101.063385,101.947727,99.016014,98.604026,98.373376,99.365785,98.877278,98.347241,97.890789,98.799972,98.114680,98.735042,98.852183,97.009144,100.035588,99.616709,100.522864,100.462761,100.923999,100.470805,101.308426,101.799643,100.953641,100.900079,100.249312,100.668236,100.458830,101.721776,100.869411,101.975917,102.132556,103.044411,101.389145,100.316693,100.162220,101.476373,101.236602,102.142631,103.280354,100.684898,101.446133,101.434363,105.194024,105.413883,101.827220,103.180047,102.188887,103.124766,102.946698,102.294306,103.587484,104.045687,103.004619,103.564114,103.756906,104.107445,103.825679,102.443992,101.929710,101.076936,100.161534,101.391790,100.988605,100.448160,100.730144,101.183898,100.275627,100.850557,102.923258,102.545386,103.701951,103.025182,104.018726,103.281929,103.320009,105.664578,103.726764,104.110842,103.428901,101.518161,101.970358,101.135382,102.519818,317.164733,316.873947,318.344312,317.297455,315.943441,317.765031,315.960636,313.924713,316.989342,319.219737,317.531625,317.157545,310.999371,309.717837,307.843231,307.617106,305.916136,304.947601,306.801341,305.027804,304.114526,307.534322,306.957601,308.518568,305.534799,308.160069,303.299383,304.978709,306.009650,305.220865,303.919036,303.694871,303.883228,302.645495,310.881598,311.460499,307.793568,308.017443,306.049473,307.737777,303.727319,302.432387,302.075974,303.256010,300.540183,303.276537,304.887147,304.970709,314.249918,311.489066,316.650794,318.877339,318.659609,324.945084,320.536637,324.666173,321.298348,320.990933,323.323095,322.568909,322.834773,330.346662,331.481575,334.511608,335.967067,334.216599,333.422554,333.111568,324.312650,325.031542,327.474047,325.831193,324.108434,323.771281,322.851127,320.672233,318.111880,317.146194,318.030319,316.366411,317.195853,314.030156,318.873133,315.818618,321.166310,328.044875,329.704964,327.947379,325.652588,322.096031,324.691265,322.640416,320.188084,323.931882,322.600608,326.327010
